,,A00 Class BEV Sample Avg,,,,,,,,,,,,,,,,,,,,,,,
,,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,,,,,,,,,,,
,,Retail Price,63475,58403,53818.200000000004,49671.880000000005,45920.192,42523.6728,39446.80552,36657.624968000004,34127.3624712,31830.126224080002,29742.613601672,27843.852241504803,,,,,,,,,,,
,,Purchase Tax,0,0,5381.820000000001,4967.188000000001,4592.019200000001,4252.36728,3944.6805520000003,3665.7624968000005,3412.7362471200004,3183.0126224080004,2974.2613601672,2784.3852241504806,,,,,,,,,,,
,,Consumer Final Price,63475,58403,59200.020000000004,54639.06800000001,50512.211200000005,46776.04008,43391.486072,40323.387464800006,37540.098718320005,35013.138846488,32716.874961839203,30628.237465655282,,,,,,,,,,,
,,Range/Day (km),40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,
,,Years of Usage,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,
,,Electricity/hundred KM (Kwh),11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,,,,,,,,,,,
,,Electricity Price (RMB/Kwh),0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,,,,,,,,,
,,Discount Rate,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,,,,,,
,,NPV Energy Cost,9796.165770370566,9510.840553757833,9233.825780347406,8964.87939839554,8703.766406209263,8450.258646805109,8204.13460854865,7965.179231600631,7733.183720000614,7507.945359223897,7289.267339052328,7076.958581604202,,,,,,,,,,,
,,NPV Maintenance Cost,2100,2037,1975.8899999999999,1916.6132999999998,1859.1149009999997,1803.3414539699997,1749.2412103508998,1696.7639740403727,1645.8610548191614,1596.4852231745865,1548.5906664793488,1502.1329464849682,,,,,,,,,,,
